GCM-RCM;ZH;delta%;ref;fut;surface
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Q3;-6.5;207.394;193.823;2194
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Q2;-4.9;185.889;176.844;3146
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Q5;-9.6;247.705;224.01;1425
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Q4;4;301.989;314.196;1368
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Q7;-9.5;277.595;251.123;1534
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Y9;9.6;97.414;106.761;2858
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Q6;-3.1;324.762;314.717;1089
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Y8;7.6;97.639;105.104;2698
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Y1;16.1;149.71;173.75;5327
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Y0;23.9;151.171;187.24;5199
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Y3;43.4;107.6;154.336;3125
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Y2;42.8;138.203;197.308;4403
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;H7;11.1;166.617;185.095;628
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Y5;28.1;119.777;153.432;4493
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Y4;10.3;85.456;94.225;4635
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Y7;8;96.546;104.268;3118
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Y6;12.2;207.338;232.585;3977
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;P8;-0.7;158.757;157.608;1037
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;P7;0.7;174.141;175.401;2799
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;H0;3.7;194.452;201.735;4977
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;P9;-1.9;156.908;153.849;594
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;H2;2.7;168.853;173.494;4017
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;H1;5.3;193.373;203.695;7940
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;H4;4.4;149.94;156.463;6017
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;H3;2.7;169.047;173.529;4070
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;H6;4.2;164.029;170.961;2312
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;P0;-2.8;263.497;256.142;3289
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;H5;6.3;182.673;194.261;2035
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;P2;5.2;207.314;218.111;3067
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;P1;0.1;257.743;257.926;3300
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;P4;5.7;199.37;210.738;1282
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;P3;3.8;243.941;253.115;2449
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;P6;1;187.76;189.547;3747
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;P5;-6.6;171.413;160.025;2394
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;X0;8.1;216.386;233.892;4831
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;X2;10.1;188.593;207.596;2298
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;G7;8.5;180.519;195.891;480
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;X1;6.2;178.001;189.042;4603
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;G6;6.3;184.931;196.668;453
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;X3;10.4;113.821;125.654;2640
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;O7;2;216.056;220.351;5706
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;O6;2.2;171.068;174.785;7252
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;O9;-6.1;171.929;161.374;6512
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;O8;2.7;194.663;199.995;5821
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;G1;17.9;181.82;214.407;346
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;G0;13.9;186.526;212.392;762
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;G3;8.9;184.851;201.359;228
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;G2;12;187.58;210.029;1033
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;G5;6.8;172.034;183.808;242
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;S3;2.9;176.618;181.66;1523
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;G4;6.8;182.469;194.844;300
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;S2;-0.9;186.872;185.219;2029
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;S5;1.9;265.495;270.508;370
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;S4;1.6;199.531;202.751;1554
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;S6;2.1;276.328;282.029;200
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;S9;-5.5;363.896;344.048;74
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;K1;3.9;206.577;214.61;11062
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;K0;7.9;223.915;241.656;7272
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;S1;1.7;154.481;157.07;2790
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;S0;1.4;143.229;145.196;1911
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;J9;1.7;125.767;127.936;1522
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;B2;9.1;202.298;220.643;1439
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;B1;-1.4;208.676;205.689;1321
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;B4;9.1;201.022;219.282;1652
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;B3;9.5;208.529;228.439;945
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;B6;7.6;239.949;258.096;90
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;B5;5.2;223.659;235.38;1446
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;J2;-2.5;142.323;138.792;1956
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;B7;9.5;238.331;261.044;470
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;J1;2.5;134.894;138.333;2960
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;J4;-5.1;148.5;140.87;2856
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;J3;-6.4;150.176;140.576;4241
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;J6;2.9;133.175;137.098;1618
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;J5;-0.5;144.719;143.925;2612
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;J8;6.2;136.636;145.157;3605
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;R2;10.4;160.561;177.252;1191
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;J7;1.2;136.842;138.475;5707
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;B0;-3.5;205.591;198.458;447
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;R1;6.7;183.989;196.243;1460
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;R4;3.1;157.695;162.648;881
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;R3;8.6;153.723;166.994;1497
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;R6;0.3;145.78;146.267;1327
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;R5;1.8;155.547;158.293;1378
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;R8;-3.1;118.753;115.128;55
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;J0;1.2;148.044;149.843;2767
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;R7;-2.8;143.329;139.338;772
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;A9;7;200.801;214.804;3836
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;A8;8.3;188.733;204.403;2079
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;R0;9;165.386;180.225;1348
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;I9;-1.3;177.094;174.807;1107
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Z4;-9;131.772;119.931;3
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;A1;2.3;244.019;249.611;1808
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;I8;2;183.531;187.278;477
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;A0;7.6;210.734;226.833;895
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Z6;-6;119.696;112.506;175
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;A3;3.7;202.684;210.134;2549
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Z5;4.4;111.274;116.217;254
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Z8;34.9;73.058;98.531;27
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;A2;0.2;230.96;231.398;2953
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;A5;2.2;203.027;207.404;1930
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;A4;2.6;289.723;297.356;1784
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Q9;-7;290.268;269.81;1028
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;A7;5.1;188.723;198.266;2670
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;A6;4.1;241.617;251.442;3092
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;Q8;-8.1;247.531;227.499;1083
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;I1;1.9;161.69;164.832;1809
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;I0;6.1;177.372;188.189;1308
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;I3;-2.5;161.585;157.555;543
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;I2;-2.9;164.573;159.781;2971
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;I5;1.3;158.75;160.816;1468
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;I4;-3.5;169.987;164.048;2063
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;I7;2.3;176.766;180.858;1112
prtotAdjust_FR_rcp85_HadGEM2-ES_ALADIN63_ADAMONT_seassum_1950-2099_JJA.nc;I6;5.4;143.127;150.87;1255
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;M1;4.6;166.363;173.986;8294
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;M0;0.3;196.359;196.967;7963
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;M3;0.4;217.442;218.378;5838
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;M2;-0.7;174.006;172.777;21
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;U4;23.5;189.575;234.165;4014
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;U1;25.4;232.22;291.267;5793
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;U0;30;249.323;324.092;6186
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;U3;23;211.646;260.424;5720
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;U2;27.3;306.346;390.086;7728
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;L4;17.5;216.663;254.553;3885
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;L3;17.4;161.535;189.658;818
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;L6;17;175.173;204.95;1772
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;L5;18.8;220.559;262.079;3913
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;L8;4.8;179.751;188.423;3667
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;L7;15.4;159.258;183.756;1312
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;D0;25.5;214.412;269.086;1133
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;L9;7.7;167.612;180.524;1484
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;L0;17.7;279.824;329.371;4402
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;L2;9.8;198.125;217.509;3218
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;L1;16.8;205.05;239.509;1841
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;K3;21.1;172.539;208.951;5605
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;K2;18;182.883;215.838;8745
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;K5;18.9;178.331;212.085;6822
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;K4;12;172.246;192.985;10008
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;K7;16.4;178.247;207.516;3446
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;K6;15.4;176.553;203.816;7121
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;O1;0.4;251.295;252.373;4132
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;O0;-0.1;286.738;286.523;5818
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;O3;7.9;239.428;258.243;5301
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;O2;-4.1;164.948;158.199;5193
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;O5;6.8;212.665;227.122;5961
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;O4;6.4;246.824;262.598;4491
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;F6;16.5;175.981;205.091;7321
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;W1;11.4;302.394;336.721;3064
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;F5;26.7;253.858;321.727;5515
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;W0;16.4;359.418;418.44;2711
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;W3;21.8;226.899;276.46;2497
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;W2;7.4;288.831;310.222;3619
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;F7;15.1;151.229;174.097;1105
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;N6;11.1;214.853;238.622;771
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;N5;7.4;234.047;251.435;404
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;N8;7.4;209.322;224.727;1301
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;N7;6.4;234.168;249.131;590
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;F0;20.1;201.062;241.41;3972
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;F2;10.6;169.568;187.486;1712
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;F1;20.5;195.632;235.658;4595
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;F4;10.8;161.913;179.397;9621
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;F3;17.9;207.028;244.17;10836
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;N0;3.2;214.59;221.462;1075
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;N2;12.5;218.275;245.623;619
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;N1;9.2;220.367;240.583;753
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;N4;10.7;228.732;253.27;1216
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;N3;6;230.176;244.036;1973
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;V6;-4.5;156.511;149.528;2137
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;V5;-5.3;222.081;210.358;5731
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;V7;-1.6;195.682;192.486;3702
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;E5;26.6;235.643;298.247;3202
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;V0;23.5;375.832;464.184;3445
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;E4;15.8;191.377;221.598;2241
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;V2;33;391.346;520.642;3760
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;E6;23.9;178.271;220.896;6568
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;V1;29.2;317.851;410.741;5949
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;V4;-0.1;193.962;193.821;4936
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;V3;14.7;171.703;197.012;5191
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;M5;0.1;177.378;177.481;1856
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;M4;-0.7;173.163;171.913;233
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;M7;5.6;229.616;242.443;2356
prtotAdjust_FR_rcp85_HadGEM2-ES_HadREM3-GA7-05_ADAMONT_seassum_1952-2099_DJF.nc;M6;-1.6;214.11;210.631;2540
