"GWL","EXP","GCM","RCM","BC","SH","deltaRR_DJF","deltaRR_JJA","deltaTMm_DJF","deltaTMm_JJA"
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","N3",10.8,-7.8,0.995,1.57
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","V6",22.7,-27.5,1.188,1.782
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","V5",21,-22.4,1.165,1.974
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","V7",15.6,-22.4,1.15,1.778
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","E5",9.5,-10.7,1.14,1.244
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","V0",10.4,13.4,1.131,2.285
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","E4",14.8,-12,1.102,1.109
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","V2",17,-7.1,1.235,2.116
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","E6",7.2,-5,1.214,1.44
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","V1",16.7,-2.8,1.532,2.174
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","V4",22.5,-13.5,1.225,2.035
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","V3",24.5,-5.5,1.213,2.038
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","M5",12.6,-3.7,1.086,1.571
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","M4",14.3,-2.6,1.097,1.535
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","M7",10.7,-7.8,1.039,1.572
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","M6",10,-6.1,1.066,1.536
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","M8",12.3,-9.9,1.008,1.48
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","E1",4.5,-8.6,1.172,1.519
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","E3",10.8,-6.5,1.155,1.355
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Q1",20,-17.3,1.202,1.687
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","E2",6.3,-5.8,1.174,1.455
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Q0",20.5,-13.6,1.108,1.675
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Q3",20.4,-20.6,1.174,1.588
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Q2",16.7,-14.9,1.224,1.633
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Q5",22.4,-22.2,1.144,1.592
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Q4",19.3,-6.9,0.966,1.858
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Q7",23.8,-22.3,1.11,1.545
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Y9",6.4,-4.1,1.133,1.822
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Q6",22.9,-12.3,0.916,1.753
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Y8",12.9,-24.4,1.023,1.968
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Y1",13.2,-16.6,1.065,1.799
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Y0",27.5,-12.5,1.178,1.888
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Y3",15,-19.1,1.156,1.744
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Y2",15.1,-21.5,1.086,1.929
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","H7",10.5,-6.8,1.058,1.062
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Y5",19.2,-3.1,1.222,1.743
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Y4",18.2,-11.3,1.109,1.686
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Y7",16.8,-11.2,1.04,1.855
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Y6",18.5,-5.7,1.452,2.101
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","P8",10,-1.9,1.114,1.684
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","P7",9.2,-8.7,1.089,1.772
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","H0",7.9,-4.1,1.196,1.634
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","P9",12.3,-2.5,1.132,1.641
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","H2",9.1,1.7,1.203,1.582
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","H1",9.8,-0.4,1.216,1.741
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","H4",10.9,-5.6,1.171,1.571
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","H3",8.5,-2.6,1.172,1.482
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","H6",10.1,-6.9,1.146,1.394
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","P0",8.4,-14.3,1.086,1.977
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","H5",8.2,-5.5,1.125,1.246
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","P2",10.1,-17.6,1.049,1.839
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","P1",9.6,-18.4,1.032,1.923
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","P4",9.6,-16,1.081,1.868
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","P3",10.7,-17.8,1.006,1.945
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","P6",9.2,-11.1,1.064,1.815
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","P5",9.7,-6.4,1.124,1.657
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","X0",21.5,0.6,1.293,2.235
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","X2",19.7,-6.5,1.315,2.089
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","G7",10,-7.3,1.091,0.991
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","X1",21.4,-16.7,1.46,2.053
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","G6",9.3,-5.7,1.1,1.048
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","X3",22.7,-14.7,1.171,1.798
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","O7",6.5,-15.3,1.132,1.985
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","O6",17.1,-10.5,1.193,1.627
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","O9",16.2,-8.4,1.147,1.603
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","O8",11.3,-18.7,1.097,1.799
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","G1",6.6,-11.1,1.098,1.093
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","G0",6,-9.3,1.154,1.253
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","G3",8.8,-8.9,1.113,1.096
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","G2",7.1,-11.1,1.114,1.157
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","G5",11.9,-6.9,1.099,0.954
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","S3",21.5,-17.7,1.091,1.376
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","G4",9.5,-8.1,1.109,1.064
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","S2",19.4,-14.4,1.137,1.563
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","S5",16.3,-23.6,0.987,1.183
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","S4",16.9,-24.9,1.115,1.361
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","S6",14.5,-19.5,1.061,1.194
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","S9",21.2,-15.9,0.993,1.606
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","K1",13.7,-0.4,1.138,1.958
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","K0",12.3,-5.3,1.159,2.089
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","S1",16.8,-3.2,1.038,1.472
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","S0",12.5,-7.3,1.02,1.56
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","J9",12.8,-9.3,1.034,1.486
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","B2",9.4,1.9,1.202,1.967
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","B1",15.4,1.9,1.18,1.974
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","B4",10.8,-10,1.176,1.902
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","B3",8.5,-6.1,1.191,1.869
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","B6",8.7,-5.4,1.163,1.791
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","B5",10.4,-3.4,1.206,1.804
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","J2",4.2,-8,1.023,1.066
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","B7",7,-0.2,1.15,1.757
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","J1",11.5,-13.6,1.095,1.161
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","J4",6.7,-6.2,0.97,1.362
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","J3",4.9,-9.2,0.975,1.162
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","J6",13.1,-13,1.011,1.484
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","J5",10.1,-12.2,1.046,1.425
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","J8",12,-14.1,1.075,1.433
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","R2",9.8,-13.3,1.08,1.777
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","J7",11.9,-10.1,1.09,1.414
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","B0",15.8,0.1,1.162,1.944
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","R1",8,-14.2,1.067,1.798
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","R4",8.4,-2.7,1.075,1.698
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","R3",9.1,-6.9,1.056,1.692
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","R6",13.1,-8.4,1.05,1.639
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","R5",10.1,-7.6,1.047,1.652
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","R8",12.3,-1,0.964,1.4
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","J0",12.4,-14.9,1.11,1.206
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","R7",12.2,-3.9,1.006,1.569
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","A9",11.4,-6.9,1.186,2.091
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","A8",10.7,-6.8,1.189,1.977
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","R0",9.8,-19.6,1.078,1.836
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","I9",8.7,-17.4,1.065,1.28
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Z4",4.3,-5.4,0.981,0.949
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","A1",20,6.2,1.068,2.076
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","I8",7.8,-20.7,1.079,1.23
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","A0",26.9,9.8,1.125,2.03
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Z6",13.1,-3.2,1.013,1.392
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","A3",10.9,-1.7,1.189,2.086
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Z5",12.5,-8.6,0.95,1.354
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Z8",12,-18.6,1.118,1.517
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","A2",17.3,2.8,1.127,2.07
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","A5",17.3,1.5,1.211,1.988
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","A4",13.6,-2.4,1.148,2.049
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Q9",23,-19.6,1.019,1.34
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","A7",13.3,-2.1,1.202,2.002
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","A6",13.2,-2.4,1.154,2.033
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","Q8",22.6,-24.5,1.084,1.423
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","I1",14.6,-13.3,1.112,1.254
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","I0",10.5,-10.5,1.13,1.278
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","I3",13.7,-12.1,1.109,1.138
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","I2",11.5,-13.2,1.127,1.33
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","I5",8.4,-11.1,1.011,1.044
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","I4",8.9,-12.6,1.067,1.149
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","I7",8,-19,1.046,1.089
"GWL-20","historical-rcp85","CNRM-CM5","HadREM3-GA7","ADAMONT","I6",9.9,-10.7,1.022,0.998
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","M1",21.8,5,1.973,2.196
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","M0",20.6,2.3,1.963,2.132
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","M3",21.8,-4.6,1.944,2.023
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","M2",22.4,-5.6,1.972,2.029
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","U4",32.1,2.5,2.182,2.386
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","U1",33.8,1.1,2.042,2.253
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","U0",36.6,5.9,2.148,2.241
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","U3",29.3,0.8,2.057,2.265
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","U2",30.3,-2,1.974,2.321
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","L4",19,-3.9,1.868,2.284
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","L3",22.2,-2.3,1.874,2.174
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","L6",20.2,-5.1,1.855,2.168
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","L5",20.4,-5.9,1.886,2.235
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","L8",22.4,-2.9,1.891,2.185
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","L7",21.5,-2,1.882,2.165
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","D0",30.6,-5,1.963,2.083
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","L9",22.1,1.1,1.947,2.101
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","L0",19.5,-3,1.837,2.25
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","L2",19.9,-1.8,1.902,2.141
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","L1",21.2,-1.9,1.9,2.163
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","K3",23.5,7.2,2.044,2.296
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","K2",25.3,4.3,2.09,2.378
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","K5",21,0.9,1.936,2.295
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","K4",23,1.9,1.969,2.23
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","K7",19.4,-4.9,1.878,2.212
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","K6",20.3,-3.5,1.914,2.233
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","O1",10.1,-5.4,1.913,2.31
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","O0",9,-3.2,1.974,2.327
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","O3",6.6,5.1,1.809,2.375
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","O2",15,-4.7,1.807,2.186
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","O5",15.1,0.5,1.831,2.368
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","O4",8.9,0.9,1.769,2.285
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","F6",28,0.4,1.982,2.17
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","W1",11.7,-6.2,1.879,2.679
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","F5",28.8,-5.1,2.031,2.24
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","W0",8.6,-5.4,1.892,2.671
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","W3",23.9,1.1,2.05,2.466
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","W2",8.5,-2.3,1.947,2.621
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","F7",27.8,7.5,1.97,2.17
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","N6",18.6,-3.4,1.787,2.021
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","N5",18,-5.2,1.825,2.068
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","N8",20.7,0,1.743,1.944
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","N7",19,-5.4,1.802,2.049
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","F0",30.7,-4.8,2.017,2.219
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","F2",27.4,0.3,1.977,2.19
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","F1",29.8,-5.7,2,2.199
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","F4",26.4,6.3,1.972,2.217
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","F3",26,-1.8,1.983,2.262
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","N0",18.4,-4.2,1.753,1.809
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","N2",18.7,-2.2,1.743,1.889
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","N1",19.4,-3.5,1.77,1.905
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","N4",16.5,-3.7,1.842,2.102
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","N3",20.2,-2.6,1.795,1.998
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","V6",19.9,18.7,2.003,2.228
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","V5",14.5,11.1,1.996,2.387
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","V7",5.3,11.3,1.916,2.15
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","E5",22.3,1.9,1.959,1.896
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","V0",18,0.3,1.916,2.662
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","E4",23.4,4.6,1.916,1.777
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","V2",24.8,0.9,1.999,2.419
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","E6",31.3,2.2,2.024,1.972
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","V1",22.8,3,2.16,2.498
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","V4",25.7,7.5,1.987,2.471
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","V3",33.4,6.9,2.003,2.485
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","M5",22.2,-7.3,1.887,2.1
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","M4",22.4,-6.1,1.934,2.024
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","M7",18.8,-5,1.828,2.076
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","M6",17.7,-7.5,1.852,2.023
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","M8",17.2,-6.9,1.798,1.933
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","E1",30.9,-2.3,1.954,2.024
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","E3",26.6,4.3,1.976,1.945
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Q1",8.6,-0.7,1.843,2.025
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","E2",27.6,-0.3,1.961,2.01
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Q0",9.3,-4.6,1.951,2.07
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Q3",8.1,-1.7,1.862,1.897
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Q2",13,2.4,1.876,2.053
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Q5",9.8,-4.3,1.951,1.898
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Q4",1.8,2.3,2.119,2.65
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Q7",10.4,-2.5,1.998,1.936
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Y9",-16,-3.3,1.682,2.119
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Q6",3.2,-0.7,2.044,3.18
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Y8",-4.7,-3.8,1.544,2.262
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Y1",-0.6,2.3,1.849,2.179
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Y0",-22.1,9.2,2.022,2.228
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Y3",-1.6,3.1,1.905,2.091
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Y2",-7.1,3.3,1.772,2.216
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","H7",26,4.3,1.82,1.781
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Y5",-3.1,0.6,1.772,2.201
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Y4",-5,9,1.766,2.08
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Y7",-9.4,-7.2,1.734,2.122
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","Y6",1.2,2.1,1.91,2.531
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","P8",22.6,-3.5,1.823,2.07
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","P7",20.3,-5.1,1.812,2.148
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","H0",28.7,-0.9,2.021,2.078
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","P9",24.7,-3.2,1.794,2.026
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","H2",29.1,6.6,2.04,2.067
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","H1",26.7,-3.6,2.013,2.176
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","H4",25.2,9.4,2.002,2.095
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","H3",28,12,2.009,1.983
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","H6",26.4,9.8,1.975,1.968
"GWL-20","historical-rcp85","EC-EARTH","RACMO22E","ADAMONT","P0",17.8,2.8,2.045,2.39
