GCM-RCM;ZH;deltaDegre;ref;fut;surface
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;P2;2.273;20.009;22.282;3067
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;P1;2.336;17.578;19.914;3300
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;P4;2.215;20.174;22.389;1282
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;P3;2.278;18.393;20.671;2449
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;P6;2.181;19.881;22.062;3747
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;P5;2.087;20.581;22.669;2394
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;X0;2.663;12.823;15.486;4831
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;X2;2.464;17.808;20.272;2298
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;G7;1.703;16.792;18.494;480
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;X1;2.399;17.969;20.369;4603
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;G6;1.699;16.783;18.483;453
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;X3;2.257;21.2;23.457;2640
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;O7;2.455;16.393;18.848;5706
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;O6;2.13;20.47;22.601;7252
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;O9;2.036;20.457;22.494;6512
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;O8;2.304;20.018;22.322;5821
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;G1;1.714;16.575;18.288;346
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;G0;1.831;16.736;18.567;762
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;G3;1.702;16.786;18.488;228
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;G2;1.729;16.65;18.379;1033
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;G5;1.612;16.7;18.312;242
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;S3;1.789;20.227;22.016;1523
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;G4;1.685;16.768;18.453;300
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;S2;1.963;20.122;22.084;2029
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;S5;1.617;19.573;21.19;370
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;S4;1.777;20.15;21.927;1554
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;S6;1.689;18.987;20.675;200
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;S9;2.211;15.558;17.769;74
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;K1;2.29;18.714;21.003;11062
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;K0;2.475;17.143;19.619;7272
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;S1;1.835;20.11;21.945;2790
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;S0;1.895;20.174;22.069;1911
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;J9;1.937;18.799;20.736;1522
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;B2;2.286;17.815;20.101;1439
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;B1;2.27;17.696;19.966;1321
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;B4;2.253;17.771;20.024;1652
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;B3;2.234;17.869;20.103;945
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;B6;2.21;16.782;18.992;90
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;B5;2.204;17.467;19.671;1446
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;J2;1.727;16.402;18.129;1956
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;B7;2.188;16.958;19.146;470
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;J1;1.79;17.006;18.796;2960
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;J4;1.848;17.166;19.014;2856
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;J3;1.765;16.6;18.365;4241
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;J6;1.888;18.193;20.081;1618
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;J5;1.899;17.206;19.105;2612
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;J8;1.897;17.661;19.558;3605
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;R2;2.124;19.903;22.027;1191
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;J7;1.973;18.319;20.292;5707
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;B0;2.233;18.007;20.24;447
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;R1;2.16;19.564;21.724;1460
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;R4;2.049;20.097;22.146;881
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;R3;2.039;20.031;22.07;1497
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;R6;2.006;19.714;21.72;1327
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;R5;1.975;20.001;21.977;1378
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;R8;1.79;19.948;21.738;55
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;J0;1.841;17.57;19.411;2767
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;R7;1.938;20.038;21.976;772
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;A9;2.264;18.302;20.567;3836
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;A8;2.258;18.244;20.502;2079
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;R0;2.155;19.514;21.669;1348
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;I9;1.887;17.228;19.114;1107
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;Z4;1.574;16.74;18.314;3
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;A1;2.238;18.245;20.484;1808
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;I8;1.865;16.929;18.794;477
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;A0;2.219;19.289;21.508;895
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;Z6;1.764;19.987;21.751;175
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;A3;2.208;18.948;21.157;2549
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;Z5;1.748;18.955;20.703;254
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;Z8;1.982;22.893;24.875;27
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;A2;2.214;18.403;20.616;2953
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;A5;2.254;18.202;20.455;1930
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;A4;2.232;17.046;19.278;1784
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;Q9;1.829;18.58;20.409;1028
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;A7;2.23;18.504;20.734;2670
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;A6;2.2;17.968;20.168;3092
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;Q8;1.778;19.825;21.603;1083
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;I1;1.881;17.306;19.187;1809
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;I0;1.943;17.163;19.106;1308
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;I3;1.763;17.18;18.944;543
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;I2;1.93;17.085;19.015;2971
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;I5;1.579;16.791;18.369;1468
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;I4;1.758;16.922;18.679;2063
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;I7;1.72;16.926;18.646;1112
tasAdjust_FR_rcp85_EC-EARTH_RACMO22E_ADAMONT_seasmean_1950-2100_JJA.nc;I6;1.579;16.64;18.218;1255
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;M1;1.882;4.704;6.586;8294
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;M0;1.864;4.947;6.812;7963
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;M3;1.822;5.191;7.013;5838
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;M2;1.886;6.055;7.941;21
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;U4;2.117;3.427;5.545;4014
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;U1;2.031;2.742;4.773;5793
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;U0;2.105;2.488;4.594;6186
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;U3;2.028;3.306;5.335;5720
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;U2;1.916;1.852;3.768;7728
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;L4;1.667;4.499;6.166;3885
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;L3;1.743;5.457;7.2;818
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;L6;1.737;5.265;7.002;1772
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;L5;1.632;5.068;6.7;3913
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;L8;1.77;5.544;7.314;3667
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;L7;1.799;5.466;7.265;1312
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;D0;1.92;3.304;5.223;1133
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;L9;1.862;5.668;7.529;1484
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;L0;1.545;4.496;6.041;4402
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;L2;1.674;5.356;7.029;3218
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;L1;1.626;5.398;7.024;1841
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;K3;1.816;3.523;5.339;5605
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;K2;1.761;2.027;3.788;8745
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;K5;1.767;4.182;5.949;6822
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;K4;1.89;4.497;6.387;10008
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;K7;1.768;4.977;6.745;3446
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;K6;1.808;4.654;6.462;7121
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;O1;1.544;4.259;5.804;4132
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;O0;1.58;3.276;4.856;5818
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;O3;1.572;3.685;5.257;5301
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;O2;1.493;6.18;7.673;5193
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;O5;1.477;4.792;6.269;5961
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;O4;1.462;5.184;6.646;4491
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;F6;1.966;3.805;5.771;7321
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;W1;1.717;-1.972;-0.255;3064
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;F5;1.974;2.89;4.864;5515
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;W0;1.576;-2.686;-1.11;2711
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;W3;1.947;2.444;4.392;2497
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;W2;1.871;-1.537;0.334;3619
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;F7;1.887;5.072;6.959;1105
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;N6;1.569;6.36;7.929;771
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;N5;1.618;5.938;7.555;404
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;N8;1.557;6.621;8.178;1301
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;N7;1.597;6.064;7.661;590
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;F0;1.922;3.354;5.276;3972
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;F2;1.966;4.064;6.03;1712
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;F1;1.962;3.437;5.399;4595
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;F4;1.918;4.283;6.201;9621
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;F3;1.882;3.687;5.569;10836
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;N0;1.598;6.983;8.582;1075
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;N2;1.547;6.75;8.297;619
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;N1;1.591;6.665;8.256;753
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;N4;1.595;5.889;7.483;1216
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;N3;1.6;6.237;7.837;1973
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;V6;1.772;4.416;6.187;2137
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;V5;1.782;4.416;6.198;5731
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;V7;1.721;6.514;8.235;3702
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;E5;1.901;4.348;6.249;3202
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;V0;1.893;-0.261;1.633;3445
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;E4;1.847;4.849;6.696;2241
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;V2;1.868;1.381;3.249;3760
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;E6;1.992;4.079;6.071;6568
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;V1;2.135;1.826;3.961;5949
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;V4;1.829;3.271;5.099;4936
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;V3;1.935;3.328;5.263;5191
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;M5;1.809;5.8;7.609;1856
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;M4;1.883;5.936;7.819;233
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;M7;1.665;5.822;7.487;2356
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;M6;1.775;6.016;7.791;2540
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;M8;1.679;6.524;8.203;2581
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;E1;1.95;3.851;5.801;2658
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;E3;1.922;4.388;6.309;2825
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Q1;1.56;6.779;8.339;1586
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;E2;1.951;4.192;6.143;1210
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Q0;1.597;5.499;7.095;2461
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Q3;1.542;7.209;8.752;2194
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Q2;1.595;6.471;8.066;3146
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Q5;1.576;7.057;8.632;1425
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Q4;1.605;1.173;2.778;1368
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Q7;1.592;6.593;8.186;1534
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Y9;1.676;7.052;8.728;2858
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Q6;1.494;2.494;3.988;1089
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Y8;1.465;6.75;8.215;2698
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Y1;1.539;5.979;7.518;5327
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Y0;1.658;5.707;7.366;5199
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Y3;1.685;7.297;8.982;3125
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Y2;1.61;6.165;7.775;4403
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;H7;1.761;5.897;7.658;628
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Y5;1.851;6.629;8.479;4493
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Y4;1.653;7.014;8.667;4635
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Y7;1.646;6.831;8.477;3118
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;Y6;2.145;2.222;4.367;3977
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;P8;1.546;6.553;8.099;1037
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;P7;1.514;6.028;7.542;2799
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;H0;1.968;3.651;5.619;4977
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;P9;1.559;6.879;8.438;594
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;H2;1.964;4.191;6.155;4017
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;H1;2.001;3.518;5.52;7940
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;H4;1.921;4.246;6.167;6017
tasAdjust_FR_rcp85_EC-EARTH_HadREM3-GA7-05_ADAMONT_seasmean_1952-2100_DJF.nc;H3;1.928;4.403;6.331;4070
